Date,Time,City,Location,Latitude,Longitude,High_Accuracy,Direction,Type,Lanes_Blocked,Involved,Tweet,Source
2018-08-23,8:32 AM,Quezon City,EDSA TRINOMA,14.652928,121.031852,1,NB,STALLED BUS DUE TO MECHANICAL PROBLEM,1.0,BUS,MMDA ALERT: Stalled bus due to mechanical problem at EDSA Trinoma NB as of 8:32 AM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1032426682076946432
2018-08-23,8:32 AM,Quezon City,EDSA TRINOMA,14.652928,121.031852,1,NB,STALLED BUS DUE TO MECHANICAL PROBLEM,1.0,BUS,MMDA ALERT: Stalled bus due to mechanical problem at EDSA Trinoma NB as of 8:32 AM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1032428111516725248
2018-08-23,8:45 AM,Pasig City,C5 BAGONG ILOG,14.564141000000001,121.06961899999999,1,SB,VEHICULAR ACCIDENT,1.0,INNOVA AND MC,MMDA ALERT: Vehicular accident at C5 Bagong Ilog SB  involving innova and MC as of 8:45 AM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1032430742184194048
2018-08-23,8:53 AM,Makati City,EDSA MAGALLANES F/O,14.540270999999999,121.01683700000001,0,NB,VEHICULAR ACCIDENT,2.0,"INNOVA, CAR AND MC","MMDA ALERT: Vehicular accident at EDSA Magallanes F/O NB involving innova, car and MC as of 8:53 AM. 2 lanes occupied MMDA on site. #mmda",https://twitter.com/mmda/status/1032434125863444480
2018-08-23,9:22 AM,Quezon City,EDSA P. TUAZON TUNNEL,14.616404000000001,121.052548,0,SB,STALLED CAR DUE TO MECHANICAL PROBLEM,1.0,CAR,MMDA ALERT: Stalled car due to mechanical problem at EDSA P. Tuazon tunnel SB as of 9:22 AM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1032440562505244672
2018-08-23,9:29 AM,Manila,LACSON FAJARDO,14.607495000000002,120.994955,1,NB,VEHICULAR ACCIDENT,1.0,"INNOVA, CAR AND PUJ","MMDA ALERT: Vehicular accident at Lacson Fajardo NB involving innova, car and PUJ as of 9:29 AM. 1 lane occupied MMDA on site. #mmda",https://twitter.com/mmda/status/1032441161967841280
2018-08-23,9:39 AM,Makati City,EDSA BUENDIA,14.554948999999999,121.034967,1,SB,ONGOING ANTI SMOKE BELCHING OPERATION,1.0,,MMDA ALERT: Ongoing Anti Smoke belching operation at EDSA Buendia SB as of 9:39 AM. 1 lane occupied.  MMDA on site. #mmda,https://twitter.com/mmda/status/1032444599342518272
2018-08-23,10:20 AM,Quezon City,EDSA ERMIN GARCIA,14.628035,121.047229,1,SB,VEHICULAR ACCIDENT,1.0,VAN AND CAR,MMDA ALERT: Vehicular accident at EDSA Ermin Garcia SB involving van and car as of 10:20 AM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1032457474597502977
2018-08-23,10:46 AM,Marikina,MARCOS HIGHWAY DELA PAZ,14.628035,121.095678,1,WB,VEHICULAR ACCIDENT,1.0,MC AND CAR,MMDA ALERT: Vehicular accident at Marcos highway Dela Paz WB involving MC and car as of 10:46 AM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1032462554050830336
2018-08-23,10:50 AM,Quezon City,KATIPUNAN MIRIAM,14.644291,121.074626,1,SB,VEHICULAR ACCIDENT KAT,1.0,VAN AND CAR,MMDA ALERT: Vehicular accident at Katipunan Miriam SB involving van and car as of 10:50 AM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1032462579807924224
2018-08-23,11:04 AM,Makati City,EDSA AYALA TUNNEL,14.550028,121.029058,1,NB,MULTIPLE COLLISION,1.0,3 CAR'S,MMDA ALERT: Multiple collision at EDSA Ayala tunnel NB involving 3 car's as of 11:04 AM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1032468821573955585
2018-08-23,12:21 PM,,MARCOS HIGHWAY BURGER KING,14.621217999999999,121.10425,1,WB,MULTIPLE COLLISION,2.0,"VAN,SUV AND CAR","MMDA ALERT:Multiple collision at Marcos highway Burger king WB  involving van,SUV and car as of 12:21 PM. 2 lanes o… https://t.co/xZaLLtxR8W",https://twitter.com/mmda/status/1032484554622218240
2018-08-23,12:32 PM,Quezon City,ELLIPTICAL VISAYAS,14.621217999999999,121.047569,1,WB,VEHICULAR ACCIDENT,1.0,2 CARS,MMDA ALERT: Vehicular accident at Elliptical Visayas WB involving 2 cars as of 12:32 PM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1032489744175783936
2018-08-23,1:10 PM,Quezon City,C5 EASTWOOD,14.60728,121.078528,1,NB,ONGOING DPWH ROAD PATCHING,1.0,,MMDA ALERT: Ongoing DPWH road patching at C5 Eastwood NB as of 1:10 PM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1032499734928224257
2018-08-23,2:13 PM,Makati City,EDSA ESTRELLA,14.559818,121.04073700000001,1,SB,STALLED VAN DUE TO FLAT TIRE,1.0,VAN,MMDA ALERT: Stalled van due to flat tire at EDSA Estrella SB as of 2:13 PM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1032513706649776129
2018-08-23,3:16 PM,Mandaluyong,EDSA SHAW TUNNEL,14.581153,121.05356499999999,1,NB,STALLED TAXI DUE TO MECHANICAL PROBLEM,1.0,TAXI,MMDA ALERT: Stalled taxi due to mechanical problem at EDSA Shaw tunnel NB as of 3:16 PM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1032534362481283073
2018-08-23,4:57 PM,Quezon City,EDSA MUÑOZ,14.657668,121.01721200000001,1,NB,VEHICULAR ACCIDENT,1.0,TRUCK AND CAR,MMDA ALERT: Vehicular accident at EDSA Muñoz NB involving truck and car as of 4:57 PM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1032556229631954945
2018-08-23,5:14 PM,San Juan,ORTIGAS CLUB FILIPINO,14.601845999999998,121.046754,1,WB,VEHICULAR ACCIDENT,1.0,SUV AND CAR,MMDA ALERT: Vehicular accident at Ortigas Club Filipino WB involving SUV and car as of 5:14 PM. 1 lane occupied. MM… https://t.co/OlagCKrjpJ,https://twitter.com/mmda/status/1032559315394019328
2018-08-23,5:49 PM,Makati City,C5 MARKET MARKET,14.549717999999999,121.05755,1,NB,VEHICULAR ACCIDENT,2.0,CAR AND CLOSED VAN,MMDA ALERT: Vehicular accident at C5 Market Market NB involving car and closed van as of 5:49 PM. 2 lanes occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1032567803570601984
2018-08-23,5:50 PM,Makati City,C5 KALAYAAN,14.556079,121.06293600000001,1,SB,VEHICULAR ACCIDENT,2.0,AUV AND VAN,MMDA ALERT: Vehicular accident at C5 Kalayaan SB involving AUV and van as of 5:50 PM. 2 lanes occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1032568478195040258
2018-08-23,,Makati City,,14.556079,121.06293600000001,0,EB,VEHICULAR ACCIDENT COMMONWEALTH AFTER DILIMAN PREPARAT,2.0,AUV AND UV EXPRESS,MMDA ALERT: Vehicular accident at Commonwealth after Diliman Preparatory School EB  involving AUV and UV Express as… https://t.co/iSqQpV4fw1,https://twitter.com/mmda/status/1032600478792572928
2018-08-23,8:09 PM,Makati City,EDSA ESTRELLA,14.559818,121.04073700000001,1,NB,VEHICULAR ACCIDENT,2.0,AUV AND CAR,MMDA ALERT: Vehicular accident at  EDSA Estrella NB involving AUV and Car as of 8:09 PM. 2 lanes occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1032603274984058881
2018-08-23,8:13 PM,Quezon City,MINDANAO AVE CONGRESSIONAL,14.667917999999998,121.03397199999999,1,SB,MULTIPLE COLLISION,1.0,"AUV ,SUV AND CAR","MMDA ALERT: Multiple collision at Mindanao ave Congressional SB involving AUV ,SUV and car as of 8:13 PM. 1 lane oc… https://t.co/MTn108Hj8g",https://twitter.com/mmda/status/1032604181654163457
2018-08-23,8:23 PM,Mandaluyong,EDSA RELIANCE,14.576702,121.05036499999999,1,NB,STALLED BUS DUE TO MECHANICAL PROBLEM,1.0,BUS,MMDA ALERT: Stalled bus due to mechanical problem at EDSA Reliance NB as of 8:23 PM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1032609049462726656
2018-08-23,8:48 PM,Quezon City,EDSA TRINOMA,14.652928,121.031852,1,NB,VEHICULAR ACCIDENT,2.0,SUV AND TAXI,MMDA ALERT: Vehicular accident at  EDSA Trinoma NB involving SUV and Taxi as of 8:48 PM. 2 lanes occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1032613850552528897
2018-08-23,9:10 PM,Quezon City,EDSA P. TUAZON,14.652928,121.052548,0,WB,VEHICULAR ACCIDENT,1.0,2 MC,MMDA ALERT: Vehicular accident at  EDSA P.Tuazon Intersection WB involving 2 MC  as of 9:10 PM. 1 lanes occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1032620455327219712
2018-08-23,10:23 PM,Makati City,EDSA AYALA LOADING BAY,14.550028,121.029058,1,SB,VEHICULAR ACCIDENT,1.0,2 BUSES,MMDA ALERT: Vehicular accident at EDSA Ayala loading bay SB involving 2 buses as of 10:23 PM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1032637543009812482
2018-08-23,10:42 PM,Makati City,QUEZON AVENUE ARANETA TUNNEL,14.550028,121.013365,0,WB,MULTIPLE COLLISION,1.0,"
 2 CARS AND SUV","MMDA ALERT: Multiple collision at Quezon Ave. tunnel WB involving 
 2 cars and SUV as of 10:42 PM. 1 lane occupied. MMDA on site. #mmda",https://twitter.com/mmda/status/1032654398864773121
2018-08-23,12:00 AM,Makati City,EDSA AYALA,14.550028,121.029058,1,NB,STALLED VEHICLE,1.0,TANKER,MMDA ALERT: Stalled vehicle at EDSA before Ayala Tunnel NB involving Tanker as of 12:00 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1032667851738370049
2018-08-23,6:23 AM,Pasig City,MARCOS HIGHWAY TAYUG,14.61864,121.092133,1,WB,STALLED DUMP TRUCK DUE TO MECHANICAL PROBLEM,1.0,DUMP TRUCK,MMDA ALERT: Stalled dump truck due to mechanical problem at Marcos highway tayug WB as of 6:23 AM. 1 lane occupied.… https://t.co/2Bv2Lm9GAb,https://twitter.com/mmda/status/1032758589197234176
2018-08-23,6:59 AM,Mandaluyong,EDSA RELIANCE,14.576702,121.05036499999999,1,NB,VEHICULAR ACCIDENT,1.0,2 BUSES,MMDA ALERT: Vehicular accident at EDSA Reliance NB involving 2 buses as of 6:59 AM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1032768611096584192
2018-08-23,7:00 AM,Mandaluyong,EDSA RELIANCE,14.576702,121.05036499999999,1,SB,VEHICULAR ACCIDENT,1.0,2 CARS,MMDA ALERT: Vehicular accident at EDSA Reliance SB involving 2 cars as of 7:00 AM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1032768902894301184
2018-08-23,7:26 AM,Quezon City,EDSA NEPA Q.MART,14.627928,121.04725900000001,1,SB,VEHICULAR ACCIDENT,1.0,2 CARS,MMDA ALERT: Vehicular accident at EDSA Nepa Q.Mart SB involving 2 cars as of 7:26 AM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1032773218304573441
2018-08-23,7:47 AM,Quezon City,EDSA V.V. SOLIVEN,14.604872,121.057809,0,SB,VEHICULAR ACCIDENT,1.0,2 BUSES,MMDA ALERT: Vehicular accident at EDSA V.V. Soliven SB involving 2 buses as of 7:47 AM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1032777703974301697
2018-08-24,9:10 AM,Pasig City,ORTIGAS MERALCO,14.588871,121.06586499999999,1,EB,VEHICULAR ACCIDENT,1.0,SUV AND CAR,MMDA ALERT: Vehicular accident at Ortigas Meralco EB involving SUV and car as of 9:10 AM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1032801190608654338
2018-08-24,9:15 AM,Pasig City,C5 BAGONG ILOG F/O,14.588871,121.06961899999999,0,SB,STALLED SUV DUE TO MECHANICAL PROBLEM,1.0,SUV,MMDA ALERT: Stalled SUV due to mechanical problem at C5 Bagong Ilog f/o SB as of 9:15 AM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1032801550379302912
2018-08-24,11:40 PM,Mandaluyong,EDSA ORTIGAS,14.588871,121.05631399999999,1,NB,ONGOING TEC DISMANTLING ROOF OF LOADING BAY,1.0,,MMDA ALERT: Ongoing TEC dismantling roof of loading bay at EDSA Ortigas loading bay NB as of 11:40 PM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1032838351668170752
2018-08-24,12:34 PM,Pasay City,EDSA CABRERA,14.537979,121.00486299999999,1,SB,ONGOING DPWH ROAD PATCHING,1.0,,MMDA ALERT: Ongoing DPWH road patching at EDSA Cabrera SB as of 12:34 PM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1032852160554266624
2018-08-24,12:40 PM,Makati City,EDSA MAIN AVE.,14.537979,121.053801,1,SB,VEHICULAR ACCIDENT,1.0,SUV AND CAR,MMDA ALERT: Vehicular accident at EDSA Main Ave. SB involving SUV and car as of 12:40 PM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1032852424132685824
2018-08-24,2:37 PM,Mandaluyong,EDSA BONI,14.574014000000002,121.04841,1,SB,VEHICULAR ACCIDENT,1.0,CAR AND AUV,MMDA ALERT: Vehicular accident at EDSA Boni SB involving Car and AUV as of 2:37 PM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1032881682561425409
2018-08-24,2:35 PM,Mandaluyong,ORTIGAS CONNECTICUT,14.574014000000002,121.049747,1,WB,STALLED SUV DUE TO MECHANICAL DEFECT,1.0,SUV,MMDA ALERT: Stalled SUV due to mechanical defect at Ortigas Connecticut WB as of 2:35 PM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1032882635104636929
2018-08-24,2:57 PM,Pasig City,C5 OLD BALARA KATIPUNAN,14.574014000000002,121.06543700000002,1,NB,VEHICULAR ACCIDENT C5 OLD BALARA KAT,2.0,AUV AND SUV,MMDA ALERT: Vehicular accident at C5 Old Balara Katipunan NB involving AUV and SUV as of 2:57 PM. 2 lanes occupied.… https://t.co/uBSUjPyXiA,https://twitter.com/mmda/status/1032887315553644544
2018-08-24,3:08 PM,Makati City,EDSA AYALA TUNNEL,14.550028,121.029058,1,SB,STALLED AUV DUE TO MECHANICAL DEFECT,1.0,AUV,MMDA ALERT: Stalled AUV due to mechanical defect at EDSA Ayala tunnel SB as of 3:08 PM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1032892473637396480
2018-08-24,3:33 PM,Makati City,EDSA EAST AVE.,14.550028,121.04481399999999,0,WB,VEHICULAR ACCIDENT,1.0,AUV AND BUS,MMDA ALERT: Vehicular accident at EDSA East ave. WB involving AUV and bus as of 3:33 PM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1032896846664949760
2018-08-24,3:57 PM,Makati City,C5 OLD BALARA KATIPUNAN,14.559503,121.06543700000002,1,NB,VEHICULAR ACCIDENT C5 OLD BALARA KAT,1.0,PUJ AND MOTORCYCLE,MMDA ALERT: Vehicular accident at C5 Old Balara Katipunan NB involving PUJ and Motorcycle as of 3:573 PM. 1 lane oc… https://t.co/cpojW3nYhW,https://twitter.com/mmda/status/1032901402412998656
2018-08-24,4:08 PM,Pasig City,COMMONWEALTH ZUZUARREGUI,14.559503,121.07808,1,WB,VEHICULAR ACCIDENT,2.0,TAXI AND DUMP TRUCK,MMDA ALERT: Vehicular accident at Commonwealth Zuzuarregui WB involving taxi and dump truck as of 4:08 PM. 2 lanes… https://t.co/W2SgpFg4aJ,https://twitter.com/mmda/status/1032904836654587905
2018-08-24,4:08 PM,Quezon City,QUEZON AVE. ROCES,14.633432,121.02002900000001,0,EB,VEHICULAR ACCIDENT,2.0,CAR AND TRUCK EXPRESS,MMDA ALERT: Vehicular accident at Quezon ave. Roces EB  involving car and truck Express as of 4:08 PM. 2 lanes occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1032905590350086144
2018-08-24,6:12 PM,Makati City,EDSA GUADALUPE,14.566348000000001,121.04535600000001,1,NB,STALLED AUV DUE TO MECHANICAL DEFECT,1.0,AUV,MMDA ALERT: Stalled AUV due to mechanical defect at EDSA Guadalupe NB as of 6:12 PM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1032940926593691648
2018-08-24,6:17 PM,Makati City,EDSA SHAW INT.,14.566348000000001,121.05356499999999,1,NB,VEHICULAR ACCIDENT,1.0,MOTORCYCLE AND SUV,MMDA ALERT: Vehicular accident at EDSA Shaw Int. NB involving motorcycle and SUV as of 6:17 PM. 1 lane occupied. MM… https://t.co/YANZZVrja9,https://twitter.com/mmda/status/1032940964216631296
2018-08-24,6:23 PM,Pasig City,C5 BAGONG ILOG FO,14.566348000000001,121.06961899999999,0,SB,VEHICULAR ACCIDENT,1.0,MOTORCYCLE AND ALUMINUM VAN,MMDA ALERT: Vehicular accident at C5 before Bagong Ilog Flyover SB involving motorcycle and Aluminum Van as of 6:23… https://t.co/cI2oJR1jxm,https://twitter.com/mmda/status/1032941094353264641
2018-08-24,6:29 PM,Quezon City,EDSA FARMERS,14.619717000000001,121.050978,1,NB,VEHICULAR ACCIDENT,1.0,BUS AND CAR,MMDA ALERT: Vehicular accident at EDSA Farmers NB involving bus and car as of 6:29 PM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1032943207900999680
2018-08-24,6:46 PM,Mandaluyong,EDSA PIONEER,14.572454,121.047299,1,NB,VEHICULAR ACCIDENT,2.0,AUV AND SUV,MMDA ALERT: Vehicular accident at EDSA Pioneer NB involving AUV and SUV as of 6:46 PM. 2 lanes occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1032947251025338368
2018-08-24,6:52 PM,Mandaluyong,EDSA BONI,14.572454,121.04841,1,SB,VEHICULAR ACCIDENT,1.0,SUV AND AUV,MMDA ALERT: Vehicular accident at EDSA Boni MRT SB involving SUV and AUV as of 6:52 PM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1032947631893311488
2018-08-24,7:06 PM,Mandaluyong,EDSA HIGHWAY 54 MALL,14.584119,121.055076,1,SB,VEHICULAR ACCIDENT,2.0,VAN AND CAR,MMDA ALERT: Vehicular accident at EDSA Highway 54 Mall SB involving van and car as of 7:06 PM. 2 lanes occupied. MM… https://t.co/OBPuxtOPlg,https://twitter.com/mmda/status/1032953795750158336
2018-08-25,6:33 PM,Mandaluyong,EDSA ORTIGAS,14.586681,121.05631399999999,1,SB,VEHICULAR ACCIDENT,1.0,CAR AND SUV,MMDA ALERT: Vehicular accident at EDSA Ortigas SB involving car and SUV as of 6:33 PM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1033303140865470464
2018-08-25,6:38 PM,Quezon City,COMMONWEALTH PHILCOA,14.653542000000002,121.052687,1,EB,VEHICULAR ACCIDENT,1.0,2 MOTORCYCLES,MMDA ALERT: Vehicular accident at Commonwealth Philcoa EB involving 2 Motorcycles as of 6:38 PM. 1 lane occupied. M… https://t.co/m4fPjbPUyO,https://twitter.com/mmda/status/1033306087577989121
2018-08-25,7:13 PM,Quezon City,EDSA MUÑOZ,14.657668,121.01721200000001,1,SB,VEHICULAR ACCIDENT,1.0,TRUCK AND TAXI,MMDA ALERT: Vehicular accident at EDSA Muñoz SB involving truck and taxi as of  7:13 PM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1033314431856332800
2018-08-25,7:13 PM,Quezon City,EDSA MUÑOZ,14.657668,121.01721200000001,1,SB,VEHICULAR ACCIDENT,1.0,TRUCK AND TAXI,MMDA ALERT: Vehicular accident at EDSA Muñoz SB involving truck and taxi as of 7:13 PM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1033316345738219520
2018-08-25,9:11 PM,Quezon City,EDSA BALINTAWAK,14.657414000000001,121.003896,1,NB,VEHICULAR ACCIDENT,2.0,CAR AND BUS,MMDA ALERT: Vehicular accident at EDSA Balintawak NB involving car and bus as of 9:11 PM. 2 lanes occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1033342907023945728
2018-08-25,12:32 AM,Quezon City,C5 EASTWOOD,14.60728,121.078528,1,SB,VEHICULAR ACCIDENT,1.0,10 WHEELER AND VIOS,MMDA ALERT: Vehicular accident at C5 Eastwood SB involving 10 wheeler and Vios as of 12:32 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1033393586815913984
2018-08-25,5:34 AM,San Juan,EDSA PARAMOUNT,14.60728,121.029875,1,SB,VEHICULAR ACCIDENT,1.0,TOYOTA REGIUS AND RRCG BUS,MMDA ALERT: Vehicular accident at EDSA Paramount SB involving Toyota Regius and RRCG Bus as of 5:34 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1033469857751228416
2018-08-25,5:41 AM,Marikina,MHW BURGER KING,14.655615,121.10425,0,,SELF ACCIDENT,1.0,MOTORCYCLE AND MC RIDER,MMDA ALERT: Self accident at MHW Burger King UTS involving Motorcycle and MC Rider as of 5:41 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1033471251526836224
2018-08-25,6:55 AM,Quezon City,QUEZON AVE. DELTA,14.655615,121.026629,0,WB,MULTIPLE COLLISION,2.0,"TAXI, CAR AND MC","MMDA ALERT: Multiple Collision at Quezon Ave. Delta WB involving taxi, car and MC as of 6:55 AM. 2 lanes occupied MMDA on site. #mmda",https://twitter.com/mmda/status/1033490042902130688
2018-08-25,7:10 AM,Quezon City,C5 CALLE INDUSTRIA,14.605472,121.079122,1,NB,VEHICULAR ACCIDENT,1.0,2 TRUCKS,MMDA ALERT: Vehicular accident at C5 Calle Industria NB involving 2 trucks as of 7:10 AM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1033494985885151232
2018-08-26,8:10 AM,Makati City,EDSA ESTRELLA,14.559818,121.04073700000001,1,NB,STALLED BUS DUE TO MECHANICAL PROBLEM,1.0,BUS,MMDA ALERT: Stalled bus due to mechanical problem at EDSA Estrella NB as of 8:10 AM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1033512928543010816
2018-08-26,8:12 AM,Makati City,EDSA MC ARTHUR,14.559818,121.051749,1,NB,STALLED BUS DUE TO MECHANICAL PROBLEM,1.0,BUS,MMDA ALERT: Stalled bus due to mechanical problem at EDSA Mc Arthur NB as of 8:12 AM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1033512948067590149
2018-08-26,8:40 AM,Pasig City,ORTIGAS GREENMEADOWS,14.559818,121.07253899999999,1,WB,VEHICULAR ACCIDENT,1.0,CAR AND VAN,MMDA ALERT: Vehicular accident at Ortigas Greenmeadows WB involving car and van as of 8:40 AM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1033517747479633921
2018-08-26,9:20 AM,Pasig City,COMMONWEALTH TANDANG SORA,14.589279000000001,121.068008,1,WB,STALLED BUS DUE TO MECHANICAL PROBLEM,1.0,BUS,MMDA ALERT: Stalled bus due to mechanical problem at Commonwealth Tandang Sora WB as of 9:20 AM. 1 lane occupied. M… https://t.co/ntAHRCFoxp,https://twitter.com/mmda/status/1033525712785821696
2018-08-26,10:03 AM,Quezon City,COMMONWEALTH REGALADO,14.710474,121.06109099999999,1,NB,VEHICULAR ACCIDENT,1.0,PUJ AND SUV,MMDA ALERT: Vehicular accident at Commonwealth Regalado NB involving PUJ and SUV as of 10:03. AM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1033537652576804864
2018-08-26,10:06 AM,Quezon City,C5 CALLE INDUSTRIA,14.605472,121.079122,1,NB,VEHICULAR ACCIDENT,1.0,2 SUV'S,MMDA ALERT: Vehicular accident at C5 Calle Industria NB involving 2 SUV's as of 10:06. AM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1033538074649624576
2018-08-26,11:46 AM,Quezon City,COMMONWEALTH JOCKFER,14.673362,121.08021200000002,1,WB,STALLED PICK UP DUE TO MECHANICAL PROBLEM,1.0,PICK UP,MMDA ALERT: Stalled pick up due to mechanical problem at Commonwealth Jockfer WB as of 11:46 AM. 1 lane occupied. M… https://t.co/Af1IVArBlH,https://twitter.com/mmda/status/1033564239766511617
2018-08-26,1:08 PM,Quezon City,EDSA HIGHWAY 54 MALL,14.673362,121.055076,1,SB,VEHICULAR ACCIDENT,1.0,L300 AND BUS,MMDA ALERT: Vehicular accident at EDSA Highway 54 SB involving L300 and bus as of 1:08. PM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1033584210869547008
